dataset,weight_cl,fold,train_subjects,test_subjects,ME,Std,MAE,RMSE,MER,r
,0.01,0,32,8,1.6388246335953056,5.560747467818868,3.7902203902419345,5.797211276168287,0.046562797866773656,0.9923386871912794
,0.01,1,32,8,2.9396816416576943,10.249210235372438,4.789064476991369,10.662459313083563,0.06631213456982742,0.8941308732165848
,0.01,2,32,8,0.10465936633111816,0.5229152760069885,0.41232710152244145,0.5332860103568218,0.003963440583867724,0.9991643424587665
,0.01,3,32,8,-53.43344040899824,12.09832182000541,53.43344040899824,54.78596485234503,0.5510817283969046,nan
,0.01,4,32,8,-59.66035825065319,10.595769004569222,59.66035825065319,60.59396560214946,0.5809078101266469,nan
UBFC_my_in,0.01,mean,,,-21.6821,7.8054,24.4171,26.4746,0.2498,nan
UBFC_my_in,0.01,fold_std,,,28.5491,4.2488,26.3476,25.7534,0.2592,nan
