dataset,weight_cl,fold,train_subjects,test_subjects,ME,Std,MAE,RMSE,MER,r
BUAA_my_in,0.0,0,54,18,16.65191650390625,19.69605065515019,20.30792236328125,25.791873422907994,0.25270811081046596,-0.38808762037680467
BUAA_my_in,0.0,1,54,18,-6.8817138671875,7.113878531939587,9.06982421875,9.897739818616756,0.10996721461106977,-0.22069364997795354
BUAA_my_in,0.0,2,60,12,23.306668189264116,9.145096529661993,23.306668189264116,25.036644595897663,0.27499043207914303,nan
BUAA_my_in,0.0,3,60,12,15.891265869140625,24.07895341316585,26.154327392578125,28.850101011905053,0.31045712980528073,-0.2628466812531409
BUAA_my_in,0.0,4,60,12,-39.50958251953125,12.70556448592706,39.50958251953125,41.502270778521265,0.4340456877678249,0.341568645548376
BUAA_my_in,0.0,mean,,,1.8917,14.5479,23.6697,26.2157,0.2764,nan
BUAA_my_in,0.0,fold_std,,,23.0803,6.4061,9.8149,10.0843,0.1042,nan
