dataset,weight_cl,fold,train_subjects,test_subjects,ME,Std,MAE,RMSE,MER,r
BUAA_my_in_100lux,0.0,0,9,3,17.852783203125,5.061814818108697,17.852783203125,18.556503909697184,0.22147246340741025,0.7317349766804485
BUAA_my_in_100lux,0.0,1,9,3,26.3763427734375,13.617292850237872,26.3763427734375,29.684038179988384,0.32406665696866016,0.46723033717158424
BUAA_my_in_100lux,0.0,2,10,2,5.69915771484375,17.67425537109375,17.67425537109375,18.570398530491996,0.19710423578321074,-0.9999999999999999
BUAA_my_in_100lux,0.0,3,10,2,29.443359375,5.548095703125,29.443359375,29.9615216104996,0.3449416974861005,1.0
BUAA_my_in_100lux,0.0,4,10,2,15.28472900390625,10.09368896484375,15.28472900390625,18.316809155577875,0.16114652598329432,0.9999999999999998
BUAA_my_in_100lux,0.0,mean,,,18.9313,10.399,21.3263,23.0179,0.2497,0.4398
BUAA_my_in_100lux,0.0,fold_std,,,8.4319,4.8041,5.537,5.5576,0.0721,0.7465
